Bat ID,Bat Species,Alpha Code,Date Captured,Season,Site ID,Site Name,Sex,Age,Reproductive Condition,Wing Score,Forearm Length,Mass (prior resp),Fat,Lean,FreeWater,TotalWater,Before/After Respirometry,Suspect,Comments
MYVE196,Myotis velifer,MYVE,11/3/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,45.9,15.1,2.91,7.47,0.14,5.49,Before,0,mean = 14.59; stdev = 0.028
MYVE197,Myotis velifer,MYVE,11/3/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,3,45.4,13.2,1.77,6.45,0.03,5.41,Before,0,mean = 14.59; stdev = 0.028
MYVE198,Myotis velifer,MYVE,11/3/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,44.9,15.5,2.94,6.02,0.06,4.98,Before,0,mean = 14.59; stdev = 0.028
MYVE199,Myotis velifer,MYVE,11/3/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,46.2,14.8,2.93,7.69,0.04,6.63,Before,0,mean = 14.59; stdev = 0.028
MYVE2,Myotis velifer,MYVE,2/25/2017,Winter,SLL,Selman Living Lab Cave,Male,Adult,Reproducing,1,45.9,12.5,1.14,6.11,0.02,5.91,Before,0,
MYVE20,Myotis velifer,MYVE,2/25/2017,Winter,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,3,46.2,12.8,1.45,5.95,0.04,5.62,Before,0,
MYVE200,Myotis velifer,MYVE,11/3/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,44.3,12.8,2.26,7.05,0.03,6.18,Before,0,mean = 14.59; stdev = 0.028
MYVE201,Myotis velifer,MYVE,11/3/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,43.5,14.6,2.6,6.83,0.06,6.17,Before,0,mean = 14.59; stdev = 0.028
MYVE202,Myotis velifer,MYVE,11/3/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,47,14.8,2.82,7.28,0.1,5.99,Before,0,mean = 14.59; stdev = 0.028
MYVE203,Myotis velifer,MYVE,11/3/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,46.3,13.8,2.14,7.21,0,5.94,Before,0,mean = 14.59; stdev = 0.028
MYVE204,Myotis velifer,MYVE,11/3/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,43.2,12.5,2.21,5.65,0,4.76,Before,0,mean = 14.59; stdev = 0.028
MYVE205,Myotis velifer,MYVE,11/3/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,45.5,15.3,3.15,7.87,0.03,6.57,Before,0,mean = 14.59; stdev = 0.028
MYVE206,Myotis velifer,MYVE,11/3/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,44.5,13.9,2.6,7.62,0.06,6.33,Before,0,mean = 14.59; stdev = 0.028
MYVE207,Myotis velifer,MYVE,11/3/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,46.6,16.3,3.79,6.77,0.03,5.73,Before,0,mean = 14.59; stdev = 0.028
MYVE208,Myotis velifer,MYVE,11/3/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Non-reproducing,3,43.5,13.2,2.34,7.65,0,6.42,Before,0,mean = 14.59; stdev = 0.028
MYVE209,Myotis velifer,MYVE,11/3/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,45.6,13.2,2.04,7.54,0.07,6.26,Before,0,mean = 14.59; stdev = 0.028
MYVE21,Myotis velifer,MYVE,2/25/2017,Winter,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,45.9,12.7,1.37,6.21,0.15,6.08,Before,0,
MYVE210,Myotis velifer,MYVE,11/3/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,43.2,14.1,2.74,6.63,0.02,5.42,Before,0,mean = 14.59; stdev = 0.028
MYVE211,Myotis velifer,MYVE,11/3/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,46.4,15.9,3.83,7.35,0.04,6.04,Before,0,mean = 14.59; stdev = 0.028
MYVE212,Myotis velifer,MYVE,11/3/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,45.7,15.6,3.82,8.14,0.07,6.87,Before,0,mean = 14.59; stdev = 0.028
MYVE213,Myotis velifer,MYVE,11/3/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,44.4,13.3,2.53,6.83,0.13,5.92,Before,0,mean = 14.59; stdev = 0.028
MYVE214,Myotis velifer,MYVE,11/3/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,46,14.3,2.07,8.18,0.01,7,Before,0,mean = 14.59; stdev = 0.028
MYVE215,Myotis velifer,MYVE,11/3/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,44.4,14.5,2.88,6.8,0,5.03,Before,0,mean = 14.59; stdev = 0.028
MYVE216,Myotis velifer,MYVE,11/3/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,44.3,13.7,2.67,7.14,0,5.83,Before,0,mean = 14.59; stdev = 0.028
MYVE218,Myotis velifer,MYVE,11/3/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,0,47.3,15.2,3.25,7.81,0,6.77,Before,0,mean = 14.59; stdev = 0.028
MYVE218,Myotis velifer,MYVE,11/3/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,0,47.3,15.2,3.48,7.62,0,6.75,Before,0,mean = 14.59; stdev = 0.028
MYVE219,Myotis velifer,MYVE,11/3/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,46.1,14.5,2.76,7.23,0.04,5.99,Before,0,mean = 14.59; stdev = 0.028
MYVE22,Myotis velifer,MYVE,2/25/2017,Winter,SLL,Selman Living Lab Cave,Male,Adult,Non-reproducing,1,45.6,12.5,1.51,5.23,0,4.89,Before,0,
MYVE220,Myotis velifer,MYVE,11/3/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,44.9,15.3,3.37,7.06,0,5.82,Before,0,mean = 14.59; stdev = 0.028
MYVE221,Myotis velifer,MYVE,11/3/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,43.9,14.2,2.97,6.47,0.08,5.7,Before,0,mean = 14.59; stdev = 0.028
MYVE222,Myotis velifer,MYVE,11/3/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,46.2,15.1,3.5,8.27,0.04,6.94,Before,0,mean = 14.59; stdev = 0.028
MYVE223,Myotis velifer,MYVE,11/3/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,47.4,15.2,3.32,7.89,0,6.61,Before,0,mean = 14.59; stdev = 0.028
MYVE23,Myotis velifer,MYVE,2/25/2017,Winter,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,48.2,14.6,2.14,6.87,0.03,6.48,Before,0,
MYVE24,Myotis velifer,MYVE,2/25/2017,Winter,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,46.3,11.3,1.01,4.31,0,3.92,Before,0,
MYVE25,Myotis velifer,MYVE,2/25/2017,Winter,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,45.8,11.1,1.06,6.21,0.06,5.83,Before,0,
MYVE26,Myotis velifer,MYVE,2/25/2017,Winter,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,47.5,12.9,1.81,5.46,0.05,5.03,Before,0,
MYVE27,Myotis velifer,MYVE,2/25/2017,Winter,SLL,Selman Living Lab Cave,Male,Adult,Non-reproducing,2,44.5,10.8,0.95,5.65,0.04,5.87,Before,0,
MYVE28,Myotis velifer,MYVE,2/25/2017,Winter,SLL,Selman Living Lab Cave,Male,Adult,Non-reproducing,1,43.5,11.9,1.27,5.9,0.04,6.38,Before,0,
MYVE29,Myotis velifer,MYVE,2/25/2017,Winter,SLL,Selman Living Lab Cave,Male,Adult,Non-reproducing,2,45.9,12.9,1.4,5.96,0.04,5.93,Before,0,
MYVE3,Myotis velifer,MYVE,2/25/2017,Winter,SLL,Selman Living Lab Cave,Male,Adult,Non-reproducing,1,46.5,12.6,1.67,5.77,0,4.09,Before,0,
MYVE30,Myotis velifer,MYVE,2/25/2017,Winter,SLL,Selman Living Lab Cave,Male,Adult,Non-reproducing,1,43.4,10.6,0.92,6.14,0,6.23,Before,0,
MYVE31,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,47.1,14.4,2.62,6.01,0.22,10.76,Before,0,mean = 14.59; stdev = 0.029
MYVE32,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,44.2,13.5,2.41,6.04,0,12.12,Before,0,mean = 14.59; stdev = 0.029
MYVE33,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,42.5,12.1,0.84,6.54,0.03,11.45,Before,0,mean = 14.59; stdev = 0.029
MYVE34,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,42.6,11.9,0.74,5.88,0,9.93,Before,0,mean = 14.59; stdev = 0.029
MYVE35,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,42.9,12.7,1.41,6.74,0.19,11.75,Before,0,mean = 14.59; stdev = 0.029
MYVE36,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,41.2,12.2,0.86,5.88,0.25,9.95,Before,0,mean = 14.59; stdev = 0.029
MYVE37,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,44.1,12.8,1.67,5.96,0.15,10.48,Before,0,mean = 14.59; stdev = 0.029
MYVE38,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,46.2,12.8,1.37,6.31,0,11.32,Before,0,mean = 14.59; stdev = 0.029
MYVE39,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,44.8,15.3,2.76,7.26,0.03,13.7,Before,0,mean = 14.59; stdev = 0.029
MYVE4,Myotis velifer,MYVE,2/25/2017,Winter,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,44.4,12.1,1.29,7.42,0.06,7.45,Before,0,
MYVE40,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,3,44.5,14,2.76,5.88,0,10.85,Before,0,mean = 14.59; stdev = 0.029
MYVE41,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,44.4,16.8,4.01,6.76,0.07,11.73,Before,0,mean = 14.59; stdev = 0.029
MYVE42,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,2,45.3,13.9,2.03,6.61,0.02,11.9,Before,0,mean = 14.59; stdev = 0.029
MYVE43,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,43.5,14,2.07,7.19,0.09,11.5,Before,0,mean = 14.59; stdev = 0.029
MYVE44,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,42.6,13.6,2.66,6.7,0.12,12.4,Before,0,mean = 14.59; stdev = 0.029
MYVE45,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,44.4,14.5,2.44,7.23,0.11,12.41,Before,0,mean = 14.59; stdev = 0.029
MYVE46,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,44.8,16.2,3.1,6.48,0.06,11.65,Before,0,mean = 14.59; stdev = 0.029
MYVE47,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,43.6,14.4,3.42,5.59,0,9.74,Before,0,mean = 14.59; stdev = 0.029
MYVE48,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,45.2,16.3,4.02,6.42,0.08,11.42,Before,0,mean = 14.59; stdev = 0.029
MYVE49,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,43,15.6,2.69,7.27,0.26,12.53,Before,0,mean = 14.59; stdev = 0.029
MYVE5,Myotis velifer,MYVE,2/25/2017,Winter,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,47.3,10.7,0.78,4.34,0,4.12,Before,0,
MYVE50,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,44.6,13.7,2.74,6.52,0.06,11.64,Before,0,mean = 14.59; stdev = 0.029
MYVE51,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,45.8,15,3.21,6.79,0.06,12.45,Before,0,mean = 14.59; stdev = 0.029
MYVE52,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,2,43.6,14.3,2.66,7.18,0.1,12.59,Before,0,mean = 14.59; stdev = 0.029
MYVE53,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,45,14.8,2.95,7.21,0.07,13.14,Before,0,mean = 14.59; stdev = 0.029
MYVE54,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,43.4,13.7,2.55,7.37,0,13.46,Before,0,mean = 14.59; stdev = 0.029
MYVE55,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,45.2,13.8,2.35,6.76,0,11.75,Before,0,mean = 14.59; stdev = 0.029
MYVE56,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,42.1,12.4,2.3,6.22,0.07,10.8,Before,0,mean = 14.59; stdev = 0.029
MYVE57,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,43.4,15,2.34,7.1,0.29,12.62,Before,0,mean = 14.59; stdev = 0.029
MYVE58,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,45.3,16.4,3.55,5.04,0.08,9.5,Before,0,mean = 14.59; stdev = 0.029
MYVE59,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,42.5,13.8,2.42,6.97,0.13,12.41,Before,0,mean = 14.59; stdev = 0.029
MYVE6,Myotis velifer,MYVE,2/25/2017,Winter,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,44,12.6,1.36,4.56,0,4.41,Before,0,
MYVE60,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,44.3,13.3,1.37,8.24,0,14.75,Before,0,mean = 14.59; stdev = 0.029
MYVE60,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,44.3,13.3,1.41,8.17,0,14.34,Before,0,mean = 14.59; stdev = 0.029
MYVE61,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,44.2,13.5,2.93,7.23,0.01,13.73,Before,0,mean = 14.59; stdev = 0.029
MYVE62,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,44.3,13.8,2.16,7.5,0.04,6.24,Before,0,mean = 14.59; stdev = 0.029
MYVE63,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,46.6,17.2,3.94,7.13,0.12,5.87,Before,0,mean = 14.59; stdev = 0.029
MYVE64,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,44.7,15.2,1.24,1.83,0,0,Before,0,mean = 14.59; stdev = 0.029
MYVE65,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,45.8,16,3.07,5.25,0,4.71,Before,0,mean = 14.59; stdev = 0.029
MYVE66,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,44.6,15,2.79,6.69,0.07,5.72,Before,0,mean = 14.59; stdev = 0.029
MYVE67,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,44.9,15.3,2.4,4.09,0,6.24,Before,0,mean = 14.59; stdev = 0.029
MYVE68,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,44.3,15.4,3.23,7.45,0.09,6.27,Before,0,mean = 14.59; stdev = 0.029
MYVE69,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,42.5,16.5,2.06,1.8,0.07,4.05,Before,0,mean = 14.59; stdev = 0.029
MYVE7,Myotis velifer,MYVE,2/25/2017,Winter,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,45.5,12.1,1.42,6.19,0.06,5.79,Before,0,
MYVE70,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,0,46.6,16.5,2.5,3.27,0.05,3.47,Before,0,mean = 14.59; stdev = 0.029
MYVE71,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,46.3,16.1,2.94,7.17,0.02,6.01,Before,0,mean = 14.59; stdev = 0.029
MYVE72,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,36.6,14.5,2.63,6.67,0.04,5.7,Before,0,mean = 14.59; stdev = 0.029
MYVE73,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,44.4,16.9,3.58,6.7,0.03,5.38,Before,0,mean = 14.59; stdev = 0.029
MYVE74,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,44.4,13.9,2.21,6.53,0,5.34,Before,0,mean = 14.59; stdev = 0.029
MYVE75,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,43.8,15.9,3.34,7.33,0,6.08,Before,0,mean = 14.59; stdev = 0.029
MYVE76,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,42.4,13.2,2.12,7.67,0.03,6.73,Before,0,mean = 14.59; stdev = 0.029
MYVE77,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,43.4,17.2,4.1,7.63,0,6.61,Before,0,mean = 14.59; stdev = 0.029
MYVE78,Myotis velifer,MYVE,10/29/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,43.1,15.5,2.58,7.08,0.12,5.85,Before,0,mean = 14.59; stdev = 0.029
MYVE79,Myotis velifer,MYVE,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,2,45.3,15,2.81,7.5,0.08,6.35,Before,0,mean = 14.56; stdev = 0.023
MYVE8,Myotis velifer,MYVE,2/25/2017,Winter,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,44,11.7,1.04,5.32,0,5.96,Before,0,
MYVE80,Myotis velifer,MYVE,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,44,15.9,3.34,6.14,0.04,4.99,Before,0,mean = 14.56; stdev = 0.023
MYVE81,Myotis velifer,MYVE,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,43.5,15.3,3.23,6.28,0.12,5.04,Before,0,mean = 14.56; stdev = 0.023
MYVE82,Myotis velifer,MYVE,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,44.4,14.6,2.94,6.71,0,5.8,Before,0,mean = 14.56; stdev = 0.023
MYVE83,Myotis velifer,MYVE,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,45,15,3.08,6.21,0.13,5.18,Before,0,mean = 14.56; stdev = 0.023
MYVE84,Myotis velifer,MYVE,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,46.2,16.6,4.26,7.16,0,5.86,Before,0,mean = 14.56; stdev = 0.023
MYVE85,Myotis velifer,MYVE,10/30/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,43.2,14.6,3.41,6.71,0,1.52,Before,0,mean = 14.56; stdev = 0.023
MYVE86,Myotis velifer,MYVE,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,44.5,14.3,2.96,6.63,0.08,5.75,Before,0,mean = 14.56; stdev = 0.023
MYVE87,Myotis velifer,MYVE,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,45.6,15.3,3.23,6.98,0,5.64,Before,0,mean = 14.56; stdev = 0.023
MYVE88,Myotis velifer,MYVE,10/30/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,43,13.4,2.91,7.06,0.06,5.83,Before,0,mean = 14.56; stdev = 0.023
MYVE89,Myotis velifer,MYVE,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,46.6,15.2,2.89,7.17,0.05,6.77,Before,0,mean = 14.56; stdev = 0.023
MYVE9,Myotis velifer,MYVE,2/25/2017,Winter,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,44.5,12.6,1.18,3.48,0,5.79,Before,0,
MYVE90,Myotis velifer,MYVE,10/30/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,44.2,13.8,2.41,6.17,0,5.18,Before,0,mean = 14.56; stdev = 0.023
MYVE91,Myotis velifer,MYVE,11/1/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,45.9,13.4,2.17,6.47,0.01,5.4,Before,0,mean = 14.59; stdev = 0.026
MYVE92,Myotis velifer,MYVE,11/1/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,43.8,14.9,2.71,6.5,0.02,6.19,Before,0,mean = 14.59; stdev = 0.026
MYVE93,Myotis velifer,MYVE,11/1/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,45.1,14.6,2.91,6.54,0.2,4.1,Before,0,mean = 14.59; stdev = 0.026
MYVE94,Myotis velifer,MYVE,11/1/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,45.5,13.8,2.66,5.78,0.11,4.71,Before,0,mean = 14.59; stdev = 0.026
MYVE95,Myotis velifer,MYVE,11/1/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,45.2,16.2,3.74,6.87,0.01,5.79,Before,0,mean = 14.59; stdev = 0.026
MYVE95,Myotis velifer,MYVE,11/1/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,45.2,16.2,3.2,6.66,0.1,5.46,Before,0,mean = 14.6; stdev = 0.03
MYVE96,Myotis velifer,MYVE,11/1/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Scrotal,1,45.3,12.3,1.12,7.19,0.05,6.25,Before,0,mean = 14.59; stdev = 0.026
MYVE97,Myotis velifer,MYVE,11/1/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Non-reproducing,1,44.9,13.8,2.77,7.64,0.05,6.7,Before,0,mean = 14.59; stdev = 0.026
MYVE98,Myotis velifer,MYVE,11/1/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Non-reproducing,1,45.9,15.6,3.47,7.97,0,6.97,Before,0,mean = 14.59; stdev = 0.026
MYVE98,Myotis velifer,MYVE,11/1/2017,Fall,SLL,Selman Living Lab Cave,Male,Adult,Non-reproducing,1,45.9,15.6,2.73,6.58,0.05,5.51,Before,0,mean = 14.6; stdev = 0.03
MYVE99,Myotis velifer,MYVE,11/1/2017,Fall,SLL,Selman Living Lab Cave,Female,Adult,Non-reproducing,1,45.4,15.4,2.96,8.14,0,7.23,Before,0,mean = 14.59; stdev = 0.026
MYVO1,Myotis volans,MYVO,2/17/2017,Winter,LCC,Lick Creek Cave,Male,Adult,Non-reproducing,0,38.1,7.5,0.97,4.38,0.11,3.53,Before,0,
MYVO10,Myotis volans,MYVO,9/18/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Non-reproducing,1,39.4,7.6,0.96,5.33,0.53,4.5,Before,0,mean= 14.6; stdev = 0.11
MYVO11,Myotis volans,MYVO,9/18/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Non-reproducing,1,39.3,8.2,0.85,4.26,0,3.65,Before,0,mean= 14.6; stdev = 0.11
MYVO12,Myotis volans,MYVO,9/18/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Non-reproducing,1,37.6,7.8,1.54,3.81,0,2.59,Before,0,mean= 14.6; stdev = 0.11
MYVO13,Myotis volans,MYVO,9/18/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Non-reproducing,1,38.9,7.6,1.02,5.47,0,0,Before,0,mean= 14.6; stdev = 0.11
MYVO14,Myotis volans,MYVO,9/18/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Scrotal,1,40.2,9.3,1.6,2.85,0.29,1.95,Before,0,mean= 14.6; stdev = 0.11
MYVO14,Myotis volans,MYVO,9/18/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Scrotal,1,40.2,9.3,1.68,2.69,0.4,1.99,Before,0,mean= 14.6; stdev = 0.11
MYVO15,Myotis volans,MYVO,9/18/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Scrotal,1,38.2,8.6,1.41,3.17,0.07,1.87,Before,0,mean= 14.6; stdev = 0.11
MYVO15,Myotis volans,MYVO,9/18/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Scrotal,1,38.2,8.6,1.09,4.2,0.07,4.55,Before,0,mean= 14.6; stdev = 0.11
MYVO16,Myotis volans,MYVO,9/18/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Scrotal,1,34.4,8.7,2.25,5.22,0.03,4.9,Before,0,mean= 14.6; stdev = 0.11
MYVO17,Myotis volans,MYVO,9/18/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Non-reproducing,1,40,8.5,1.06,5.89,0,5.25,Before,0,mean= 14.6; stdev = 0.11
MYVO18,Myotis volans,MYVO,9/18/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Non-reproducing,1,38.3,8,0.85,3.4,0,2.51,Before,0,mean= 14.6; stdev = 0.11
MYVO18,Myotis volans,MYVO,9/18/2017,Fall,LCC,Lick Creek Cave,Male,Adult,Non-reproducing,1,38.3,8,0.68,3.2,0,1.75,Before,0,mean= 14.6; stdev = 0.11
